Age,Gender,Job_Role,Stress_Level,Hours_Worked_Per_Week,Mental_Health_Condition,Region,Work_Location
27,Male,Software Engineer,High,60,Depression,South America,Onsite
31,Prefer not to say,Designer,Low,30,Burnout,North America,Onsite
45,Male,HR,High,49,Burnout,Asia,Remote
46,Female,Data Scientist,High,56,Burnout,Europe,Remote
24,Female,Project Manager,Medium,46,Depression,Africa,Remote
24,Female,Designer,High,28,Depression,Asia,Remote
29,Male,Software Engineer,Medium,34,Depression,Africa,Remote
38,Prefer not to say,HR,High,56,Burnout,Oceania,Onsite
60,Prefer not to say,Project Manager,Medium,25,Depression,North America,Remote
47,Male,Designer,High,43,Depression,South America,Onsite
40,Prefer not to say,Data Scientist,High,30,Burnout,North America,Hybrid
48,Prefer not to say,Project Manager,High,40,Anxiety,Oceania,Onsite
44,Male,Software Engineer,Low,20,Depression,Europe,Onsite
37,Non-binary,Software Engineer,High,50,Depression,Asia,Onsite
37,Female,Software Engineer,High,57,Anxiety,Oceania,Hybrid
50,Non-binary,Designer,Low,48,Burnout,North America,Remote
42,Non-binary,Data Scientist,Medium,29,Burnout,Africa,Remote
24,Female,Sales,Low,47,Anxiety,Asia,Hybrid
25,Female,Marketing,High,45,Anxiety,South America,Hybrid
39,Non-binary,Software Engineer,High,26,Depression,Asia,Hybrid
40,Prefer not to say,Software Engineer,Low,30,Anxiety,Europe,Remote
29,Female,Marketing,High,51,Burnout,North America,Hybrid
56,Prefer not to say,Data Scientist,Medium,43,Anxiety,Asia,Onsite
29,Prefer not to say,Marketing,High,28,Anxiety,North America,Onsite
40,Female,Data Scientist,Low,56,Depression,Oceania,Remote
34,Non-binary,Marketing,High,40,Depression,North America,Onsite
52,Female,Software Engineer,Low,22,Burnout,North America,Remote
31,Prefer not to say,Marketing,High,22,Burnout,South America,Onsite
54,Female,Sales,High,60,Burnout,Europe,Onsite
39,Non-binary,Project Manager,High,45,Depression,Oceania,Onsite
52,Female,Designer,Low,37,Anxiety,Asia,Onsite
26,Non-binary,Software Engineer,Low,56,Burnout,South America,Hybrid
34,Prefer not to say,Project Manager,Low,26,Anxiety,North America,Onsite
26,Non-binary,Data Scientist,Low,53,Depression,Oceania,Remote
50,Non-binary,Project Manager,Medium,23,Anxiety,South America,Remote
51,Non-binary,HR,Medium,47,Anxiety,North America,Onsite
31,Female,Marketing,Medium,38,Burnout,Europe,Remote
48,Male,Data Scientist,Low,29,Anxiety,South America,Remote
43,Prefer not to say,Marketing,Low,39,Anxiety,North America,Remote
32,Non-binary,Marketing,Medium,49,Burnout,Africa,Onsite
38,Prefer not to say,Sales,Low,20,Depression,Oceania,Remote
30,Prefer not to say,Software Engineer,Medium,60,Burnout,North America,Remote
28,Prefer not to say,HR,Low,37,Depression,Asia,Onsite
30,Non-binary,Designer,High,47,Depression,Asia,Remote
54,Female,Project Manager,Low,38,Depression,Africa,Remote
43,Prefer not to say,Software Engineer,High,54,Burnout,Europe,Onsite
53,Female,Data Scientist,Low,37,Depression,Asia,Remote
35,Prefer not to say,Sales,High,29,Burnout,Africa,Onsite
42,Male,Marketing,Low,20,Burnout,South America,Remote
52,Prefer not to say,Data Scientist,Low,56,Depression,South America,Onsite
58,Prefer not to say,Software Engineer,High,59,Anxiety,Europe,Hybrid
51,Male,Project Manager,High,55,Anxiety,Asia,Onsite
55,Non-binary,HR,Medium,43,Burnout,North America,Hybrid
30,Female,Marketing,High,30,Depression,South America,Onsite
28,Male,Project Manager,Medium,32,Burnout,South America,Onsite
45,Male,Software Engineer,Medium,37,Burnout,Europe,Onsite
51,Prefer not to say,Software Engineer,High,28,Anxiety,Africa,Onsite
53,Male,Designer,Low,29,Anxiety,Africa,Hybrid
24,Non-binary,HR,Medium,25,Anxiety,Europe,Onsite
52,Non-binary,Marketing,Medium,34,Burnout,Oceania,Hybrid
27,Prefer not to say,Software Engineer,Medium,54,Depression,South America,Onsite
40,Non-binary,Software Engineer,Low,42,Anxiety,Africa,Remote
36,Female,Marketing,Medium,54,Burnout,Asia,Remote
22,Female,Data Scientist,High,60,Burnout,South America,Hybrid
33,Male,Designer,Medium,44,Burnout,South America,Onsite
60,Prefer not to say,Project Manager,Low,31,Burnout,Oceania,Onsite
28,Male,Designer,Medium,27,Depression,Africa,Remote
53,Male,Data Scientist,Low,39,Anxiety,Oceania,Hybrid
37,Female,Designer,Low,48,Anxiety,Oceania,Remote
22,Prefer not to say,Sales,Low,26,Anxiety,North America,Hybrid
44,Non-binary,Data Scientist,Medium,49,Burnout,South America,Remote
49,Male,HR,High,36,Depression,Europe,Hybrid
55,Male,Software Engineer,Medium,42,Anxiety,Africa,Onsite
53,Non-binary,Designer,Low,38,Burnout,South America,Remote
38,Prefer not to say,Marketing,Medium,54,Depression,North America,Hybrid
39,Non-binary,Sales,Low,31,Depression,Asia,Remote
48,Non-binary,Marketing,Low,43,Depression,Africa,Hybrid
24,Prefer not to say,Designer,High,47,Depression,North America,Remote
58,Prefer not to say,Software Engineer,Low,33,Burnout,Asia,Hybrid
35,Female,Software Engineer,Medium,58,Depression,Africa,Onsite
60,Female,Designer,Low,57,Anxiety,Asia,Hybrid
54,Prefer not to say,HR,Medium,45,Burnout,Europe,Remote
49,Female,Designer,Low,50,Depression,Oceania,Remote
47,Female,HR,Medium,21,Burnout,Oceania,Remote
26,Prefer not to say,Sales,High,60,Anxiety,South America,Remote
47,Male,Data Scientist,High,34,Depression,South America,Hybrid
52,Non-binary,Marketing,Low,27,Anxiety,Asia,Hybrid
27,Prefer not to say,HR,High,25,Depression,South America,Onsite
59,Prefer not to say,Project Manager,High,22,Anxiety,Europe,Hybrid
45,Prefer not to say,Data Scientist,Medium,42,Burnout,Asia,Remote
29,Female,Data Scientist,Medium,24,Anxiety,Europe,Hybrid
60,Non-binary,Project Manager,Low,47,Burnout,South America,Onsite
28,Male,Sales,High,52,Anxiety,South America,Hybrid
23,Non-binary,Sales,Medium,49,Burnout,Africa,Onsite
54,Non-binary,Sales,Low,56,Depression,South America,Hybrid
25,Non-binary,HR,Low,30,Depression,Europe,Hybrid
39,Prefer not to say,Designer,Medium,51,Depression,North America,Hybrid
55,Prefer not to say,Software Engineer,Low,59,Burnout,South America,Remote
26,Male,Project Manager,Medium,42,Depression,Asia,Remote
45,Non-binary,Marketing,High,24,Anxiety,Africa,Onsite
56,Male,Designer,Medium,52,Anxiety,Asia,Hybrid
43,Female,Marketing,High,25,Depression,North America,Hybrid
49,Male,Designer,Low,38,Depression,Africa,Remote
34,Non-binary,Designer,High,50,Burnout,Oceania,Hybrid
51,Male,Software Engineer,Low,45,Depression,Asia,Remote
54,Prefer not to say,HR,Low,43,Anxiety,South America,Hybrid
38,Female,Software Engineer,Low,20,Depression,Asia,Onsite
41,Male,Marketing,Low,20,Anxiety,South America,Remote
34,Male,Marketing,High,40,Anxiety,South America,Hybrid
36,Female,Data Scientist,High,45,Depression,Africa,Remote
51,Non-binary,Software Engineer,Low,54,Burnout,North America,Onsite
35,Prefer not to say,HR,Low,39,Depression,Africa,Onsite
56,Prefer not to say,Software Engineer,Medium,35,Anxiety,Asia,Hybrid
30,Non-binary,Data Scientist,Low,48,Burnout,Oceania,Onsite
45,Female,HR,Medium,36,Depression,Europe,Hybrid
37,Prefer not to say,Designer,Low,58,Anxiety,Oceania,Hybrid
40,Prefer not to say,Data Scientist,Medium,42,Burnout,Oceania,Onsite
30,Non-binary,Data Scientist,Medium,48,Burnout,Oceania,Onsite
57,Non-binary,Data Scientist,Low,56,Burnout,North America,Onsite
48,Prefer not to say,Data Scientist,Low,58,Anxiety,South America,Remote
51,Female,Marketing,Medium,49,Depression,South America,Onsite
46,Prefer not to say,Designer,Low,25,Anxiety,Europe,Hybrid
42,Non-binary,Software Engineer,Low,43,Anxiety,North America,Hybrid
40,Prefer not to say,Data Scientist,High,60,Burnout,Asia,Hybrid
34,Female,Marketing,Medium,51,Depression,Europe,Remote
34,Prefer not to say,Software Engineer,Low,59,Depression,Africa,Hybrid
28,Non-binary,Data Scientist,High,56,Depression,Europe,Hybrid
46,Non-binary,HR,High,39,Anxiety,Africa,Remote
48,Non-binary,Designer,Low,50,Depression,Asia,Hybrid
28,Prefer not to say,Marketing,Low,50,Burnout,Africa,Hybrid
41,Prefer not to say,Software Engineer,Low,33,Anxiety,Europe,Onsite
57,Prefer not to say,Sales,Medium,45,Anxiety,Africa,Hybrid
42,Female,Software Engineer,Low,53,Depression,Europe,Hybrid
56,Female,Project Manager,Low,51,Anxiety,Europe,Onsite
57,Prefer not to say,Data Scientist,Low,24,Burnout,Oceania,Onsite
57,Non-binary,Designer,High,25,Anxiety,Oceania,Onsite
25,Non-binary,HR,Low,45,Anxiety,North America,Remote
35,Female,Data Scientist,Low,48,Anxiety,South America,Remote
44,Female,Sales,Medium,49,Burnout,Europe,Hybrid
43,Prefer not to say,Software Engineer,Medium,58,Depression,North America,Onsite
58,Female,Project Manager,Medium,55,Depression,North America,Remote
29,Female,Designer,Medium,28,Anxiety,Asia,Onsite
48,Prefer not to say,Sales,Low,41,Depression,South America,Onsite
48,Non-binary,Data Scientist,Low,20,Depression,Europe,Hybrid
29,Non-binary,Marketing,Medium,21,Anxiety,Oceania,Onsite
38,Non-binary,Software Engineer,Medium,24,Anxiety,Oceania,Remote
26,Prefer not to say,Sales,Low,36,Burnout,South America,Onsite
35,Prefer not to say,HR,High,35,Burnout,Oceania,Hybrid
25,Non-binary,Data Scientist,Low,39,Anxiety,Asia,Onsite
34,Male,Software Engineer,Medium,29,Burnout,Oceania,Onsite
31,Female,HR,High,20,Anxiety,South America,Remote
26,Non-binary,Designer,High,24,Burnout,North America,Onsite
54,Non-binary,Designer,Medium,27,Anxiety,Europe,Hybrid
34,Female,Sales,Low,55,Anxiety,Asia,Hybrid
39,Non-binary,Designer,High,20,Burnout,North America,Hybrid
26,Male,Project Manager,Low,41,Anxiety,North America,Hybrid
30,Male,Project Manager,High,41,Depression,Africa,Remote
49,Prefer not to say,Sales,High,36,Anxiety,South America,Remote
44,Female,Sales,Medium,23,Burnout,Oceania,Onsite
49,Non-binary,Software Engineer,High,23,Anxiety,Asia,Onsite
53,Prefer not to say,Sales,High,48,Anxiety,Asia,Remote
45,Male,Project Manager,High,36,Anxiety,Asia,Onsite
47,Non-binary,Project Manager,Medium,32,Burnout,North America,Hybrid
28,Male,Marketing,High,37,Burnout,North America,Remote
23,Female,Marketing,Medium,50,Anxiety,Asia,Remote
57,Non-binary,Marketing,Low,35,Anxiety,Europe,Onsite
27,Non-binary,Designer,Low,24,Depression,South America,Onsite
52,Female,Designer,Low,45,Anxiety,Oceania,Remote
53,Non-binary,Designer,Medium,28,Burnout,Asia,Remote
56,Non-binary,Sales,Low,36,Burnout,Asia,Onsite
29,Non-binary,Designer,Low,33,Anxiety,Africa,Onsite
55,Prefer not to say,Designer,Medium,22,Depression,South America,Hybrid
51,Prefer not to say,HR,High,44,Anxiety,North America,Remote
23,Female,HR,Low,39,Burnout,South America,Remote
60,Prefer not to say,Designer,High,36,Depression,Oceania,Onsite
36,Male,Project Manager,High,50,Burnout,North America,Remote
25,Male,Marketing,Low,29,Anxiety,Oceania,Onsite
47,Female,Designer,Low,20,Anxiety,Europe,Onsite
24,Male,Data Scientist,Low,31,Anxiety,South America,Hybrid
51,Female,Data Scientist,High,32,Burnout,South America,Hybrid
55,Non-binary,Sales,High,35,Depression,Asia,Remote
44,Prefer not to say,HR,Medium,44,Burnout,North America,Remote
22,Non-binary,Software Engineer,Low,26,Depression,North America,Onsite
37,Prefer not to say,Data Scientist,Low,54,Anxiety,Oceania,Hybrid
53,Prefer not to say,Software Engineer,High,28,Burnout,Europe,Hybrid
45,Male,HR,High,55,Depression,South America,Hybrid
25,Male,HR,Low,32,Depression,North America,Onsite
29,Non-binary,Software Engineer,Medium,43,Anxiety,Asia,Remote
54,Prefer not to say,Project Manager,High,40,Depression,North America,Onsite
38,Prefer not to say,Data Scientist,High,33,Anxiety,Africa,Remote
25,Female,HR,Low,57,Burnout,South America,Remote
41,Male,Data Scientist,Medium,39,Anxiety,Africa,Remote
27,Prefer not to say,Sales,Low,57,Burnout,South America,Onsite
23,Female,Designer,High,57,Burnout,Asia,Onsite
55,Male,Project Manager,High,34,Anxiety,Africa,Remote
43,Male,Marketing,Medium,40,Depression,Oceania,Onsite
49,Female,HR,Medium,41,Depression,Europe,Hybrid
36,Non-binary,HR,Low,25,Depression,South America,Hybrid
57,Prefer not to say,Software Engineer,Medium,28,Anxiety,Asia,Hybrid
25,Female,Designer,Low,21,Depression,Africa,Hybrid
32,Non-binary,HR,Low,33,Depression,North America,Hybrid
45,Female,Marketing,Low,33,Depression,Asia,Onsite
39,Non-binary,Designer,Medium,25,Anxiety,North America,Hybrid
33,Prefer not to say,Sales,Medium,53,Depression,Europe,Onsite
51,Female,HR,Medium,46,Depression,Europe,Hybrid
43,Female,Sales,High,58,Anxiety,Africa,Remote
54,Non-binary,Sales,High,25,Depression,South America,Onsite
54,Non-binary,HR,Medium,20,Burnout,Asia,Onsite
28,Prefer not to say,Designer,High,35,Burnout,South America,Onsite
41,Non-binary,Sales,Low,30,Depression,South America,Remote
46,Male,Software Engineer,Low,33,Burnout,Africa,Onsite
53,Male,Designer,High,37,Anxiety,North America,Onsite
31,Prefer not to say,Sales,High,22,Anxiety,Europe,Onsite
22,Female,HR,Medium,58,Anxiety,Asia,Onsite
25,Non-binary,Project Manager,High,53,Burnout,Africa,Onsite
49,Prefer not to say,Project Manager,Medium,60,Depression,Oceania,Remote
57,Female,Software Engineer,High,35,Anxiety,Europe,Remote
34,Female,Data Scientist,Low,21,Anxiety,Europe,Hybrid
27,Female,Marketing,Low,41,Depression,Africa,Onsite
45,Male,Marketing,Low,34,Depression,Africa,Hybrid
29,Non-binary,Software Engineer,Medium,50,Burnout,Africa,Hybrid
30,Prefer not to say,Marketing,Medium,40,Depression,Oceania,Remote
45,Female,Project Manager,High,40,Anxiety,Africa,Hybrid
50,Prefer not to say,Data Scientist,Medium,38,Burnout,Oceania,Onsite
33,Prefer not to say,HR,Low,20,Burnout,South America,Hybrid
55,Prefer not to say,Data Scientist,High,35,Burnout,Africa,Remote
36,Non-binary,HR,High,43,Depression,North America,Hybrid
32,Prefer not to say,Designer,Low,41,Anxiety,Asia,Remote
47,Prefer not to say,Designer,High,27,Depression,Africa,Remote
57,Female,Data Scientist,High,52,Anxiety,Asia,Onsite
59,Female,HR,Medium,39,Depression,Europe,Hybrid
43,Non-binary,Project Manager,Medium,28,Depression,South America,Hybrid
28,Male,HR,Low,20,Anxiety,North America,Hybrid
50,Male,Data Scientist,Low,33,Depression,Asia,Remote
31,Female,Sales,Medium,25,Depression,Africa,Hybrid
50,Prefer not to say,Marketing,High,44,Depression,Africa,Remote
25,Prefer not to say,Project Manager,High,49,Anxiety,Europe,Hybrid
36,Male,HR,Low,22,Burnout,South America,Onsite
56,Female,Project Manager,Medium,33,Anxiety,Africa,Hybrid
53,Female,Marketing,Low,43,Anxiety,Asia,Remote
26,Prefer not to say,Data Scientist,High,56,Depression,South America,Remote
42,Female,HR,Low,36,Depression,Africa,Remote
24,Male,Software Engineer,High,52,Anxiety,Europe,Hybrid
30,Female,Data Scientist,Low,53,Burnout,Asia,Remote
46,Female,Sales,Low,49,Anxiety,Asia,Hybrid
26,Prefer not to say,Software Engineer,Low,24,Anxiety,Africa,Remote
28,Prefer not to say,Project Manager,High,58,Burnout,North America,Onsite
54,Prefer not to say,Designer,Medium,30,Depression,Oceania,Onsite
60,Female,Sales,Medium,40,Burnout,Europe,Hybrid
60,Prefer not to say,Marketing,High,31,Burnout,South America,Hybrid
33,Prefer not to say,Data Scientist,Low,21,Depression,Africa,Onsite
48,Non-binary,Software Engineer,High,20,Burnout,Asia,Remote
32,Non-binary,Software Engineer,Low,40,Anxiety,South America,Onsite
40,Non-binary,Data Scientist,Medium,24,Anxiety,Europe,Hybrid
59,Non-binary,Software Engineer,High,27,Depression,Oceania,Remote
33,Male,HR,High,31,Anxiety,South America,Onsite
25,Prefer not to say,Data Scientist,Medium,46,Burnout,Oceania,Onsite
41,Non-binary,Designer,Low,56,Burnout,South America,Hybrid
36,Female,HR,Low,20,Depression,Africa,Remote
39,Male,Designer,High,23,Anxiety,Asia,Remote
51,Male,Project Manager,High,54,Anxiety,Africa,Hybrid
54,Non-binary,Software Engineer,Low,59,Depression,Oceania,Hybrid
48,Female,Project Manager,Medium,21,Burnout,Africa,Onsite
60,Prefer not to say,Project Manager,Medium,25,Anxiety,Asia,Onsite
44,Male,Sales,Medium,30,Anxiety,Oceania,Onsite
51,Female,Project Manager,Medium,27,Burnout,Asia,Remote
55,Prefer not to say,Software Engineer,Low,20,Burnout,Asia,Hybrid
60,Prefer not to say,Marketing,High,47,Anxiety,Europe,Hybrid
27,Female,HR,High,24,Anxiety,North America,Onsite
39,Male,Marketing,High,37,Anxiety,North America,Onsite
41,Female,HR,Medium,52,Depression,North America,Onsite
38,Female,HR,Medium,53,Anxiety,South America,Remote
51,Female,HR,Medium,48,Depression,Europe,Remote
53,Prefer not to say,Marketing,Low,29,Anxiety,Oceania,Hybrid
25,Female,Project Manager,Low,26,Depression,Oceania,Remote
33,Prefer not to say,Marketing,Low,35,Burnout,North America,Onsite
26,Prefer not to say,Software Engineer,Medium,50,Burnout,Oceania,Remote
27,Male,HR,High,58,Anxiety,North America,Onsite
52,Non-binary,Software Engineer,High,42,Anxiety,Europe,Onsite
56,Male,HR,Low,26,Anxiety,North America,Remote
58,Prefer not to say,HR,Low,43,Anxiety,Africa,Hybrid
41,Prefer not to say,Project Manager,Low,34,Depression,Oceania,Hybrid
40,Female,Software Engineer,Medium,38,Anxiety,Oceania,Hybrid
25,Prefer not to say,Data Scientist,Low,32,Anxiety,Europe,Remote
55,Female,Project Manager,High,53,Anxiety,North America,Remote
46,Female,Data Scientist,Medium,28,Depression,North America,Remote
33,Prefer not to say,Project Manager,Low,40,Depression,Africa,Hybrid
23,Female,HR,Medium,47,Anxiety,Asia,Onsite
22,Female,Designer,Medium,48,Burnout,North America,Hybrid
24,Prefer not to say,HR,High,28,Anxiety,North America,Remote
25,Female,Sales,Low,28,Burnout,North America,Remote
60,Non-binary,Software Engineer,High,39,Depression,Europe,Onsite
45,Female,Sales,Medium,52,Burnout,Europe,Remote
51,Female,Data Scientist,High,48,Anxiety,Asia,Hybrid
56,Prefer not to say,HR,Low,24,Burnout,Africa,Hybrid
55,Non-binary,Project Manager,High,24,Burnout,Africa,Hybrid
31,Female,Project Manager,Low,45,Anxiety,Asia,Remote
50,Non-binary,Sales,Medium,23,Anxiety,Europe,Onsite
46,Male,HR,Low,60,Burnout,North America,Onsite
26,Female,Software Engineer,Medium,31,Burnout,Europe,Hybrid
54,Male,Data Scientist,High,25,Depression,Europe,Remote
24,Female,Project Manager,Low,31,Burnout,Asia,Remote
31,Female,Data Scientist,Low,30,Anxiety,Europe,Remote
36,Male,Project Manager,High,49,Depression,Africa,Onsite
53,Non-binary,Marketing,Medium,37,Burnout,Europe,Hybrid
36,Male,Sales,Low,50,Anxiety,Oceania,Hybrid
53,Male,Project Manager,High,37,Burnout,South America,Remote
37,Non-binary,Project Manager,Low,51,Depression,Asia,Remote
52,Prefer not to say,Software Engineer,High,32,Depression,North America,Onsite
51,Female,Software Engineer,Medium,31,Depression,Oceania,Remote
34,Male,Data Scientist,High,51,Depression,Africa,Hybrid
29,Male,Marketing,Medium,55,Burnout,Asia,Remote
50,Non-binary,Marketing,Medium,47,Burnout,North America,Hybrid
27,Female,Project Manager,High,21,Anxiety,Africa,Hybrid
40,Non-binary,Designer,Medium,30,Depression,Oceania,Onsite
35,Non-binary,Designer,Medium,32,Anxiety,Europe,Onsite
28,Female,Software Engineer,Medium,21,Depression,Europe,Remote
51,Male,Marketing,High,46,Burnout,Africa,Hybrid
40,Prefer not to say,Project Manager,Low,53,Anxiety,Africa,Remote
59,Female,Sales,Low,32,Anxiety,North America,Onsite
48,Prefer not to say,HR,Low,33,Anxiety,Oceania,Remote
49,Female,Marketing,Medium,30,Depression,Asia,Remote
46,Female,Sales,Medium,24,Anxiety,Europe,Hybrid
57,Non-binary,Data Scientist,Medium,30,Anxiety,North America,Remote
25,Prefer not to say,Designer,High,58,Burnout,South America,Remote
38,Male,Data Scientist,Medium,58,Depression,Europe,Onsite
58,Non-binary,Marketing,Low,46,Burnout,North America,Onsite
56,Female,HR,Low,33,Anxiety,South America,Onsite
