Age,Gender,Job_Role,Stress_Level,Hours_Worked_Per_Week,Mental_Health_Condition,Region,Work_Location
56,Prefer not to say,Data Scientist,Medium,43,Anxiety,Asia,Onsite
29,Prefer not to say,Marketing,High,28,Anxiety,North America,Onsite
23,Female,Project Manager,High,51,,South America,Hybrid
49,Non-binary,Designer,High,44,,South America,Remote
55,Female,Project Manager,High,27,,North America,Hybrid
38,Non-binary,Sales,High,56,,Asia,Hybrid
40,Female,Data Scientist,Low,56,Depression,Oceania,Remote
34,Non-binary,Marketing,High,40,Depression,North America,Onsite
52,Female,Software Engineer,Low,22,Burnout,North America,Remote
31,Prefer not to say,Marketing,High,22,Burnout,South America,Onsite
54,Female,Sales,High,60,Burnout,Europe,Onsite
47,Male,Software Engineer,Medium,45,,Africa,Remote
39,Non-binary,Project Manager,High,45,Depression,Oceania,Onsite
52,Female,Designer,Low,37,Anxiety,Asia,Onsite
26,Non-binary,Software Engineer,Low,56,Burnout,South America,Hybrid
34,Prefer not to say,Project Manager,Low,26,Anxiety,North America,Onsite
26,Non-binary,Data Scientist,Low,53,Depression,Oceania,Remote
50,Non-binary,Project Manager,Medium,23,Anxiety,South America,Remote
51,Non-binary,HR,Medium,47,Anxiety,North America,Onsite
55,Male,Data Scientist,High,20,,Oceania,Remote
31,Female,Marketing,Medium,38,Burnout,Europe,Remote
48,Male,Data Scientist,Low,29,Anxiety,South America,Remote
43,Prefer not to say,Marketing,Low,39,Anxiety,North America,Remote
32,Non-binary,Marketing,Medium,49,Burnout,Africa,Onsite
38,Prefer not to say,Sales,Low,20,Depression,Oceania,Remote
30,Prefer not to say,Software Engineer,Medium,60,Burnout,North America,Remote
28,Prefer not to say,HR,Low,37,Depression,Asia,Onsite
30,Non-binary,Designer,High,47,Depression,Asia,Remote
54,Female,Project Manager,Low,38,Depression,Africa,Remote
43,Prefer not to say,Software Engineer,High,54,Burnout,Europe,Onsite
40,Non-binary,Sales,High,37,,Africa,Onsite
53,Female,Data Scientist,Low,37,Depression,Asia,Remote
31,Prefer not to say,Sales,High,29,,South America,Hybrid
35,Prefer not to say,Sales,High,29,Burnout,Africa,Onsite
25,Male,Software Engineer,High,58,,Europe,Hybrid
42,Male,Marketing,Low,20,Burnout,South America,Remote
52,Prefer not to say,Data Scientist,Low,56,Depression,South America,Onsite
58,Prefer not to say,Software Engineer,High,59,Anxiety,Europe,Hybrid
51,Male,Project Manager,High,55,Anxiety,Asia,Onsite
55,Non-binary,HR,Medium,43,Burnout,North America,Hybrid
30,Female,Marketing,High,30,Depression,South America,Onsite
28,Male,Project Manager,Medium,32,Burnout,South America,Onsite
60,Non-binary,Designer,Medium,39,,North America,Onsite
45,Male,Software Engineer,Medium,37,Burnout,Europe,Onsite
51,Prefer not to say,Software Engineer,High,28,Anxiety,Africa,Onsite
53,Male,Designer,Low,29,Anxiety,Africa,Hybrid
24,Non-binary,HR,Medium,25,Anxiety,Europe,Onsite
52,Non-binary,Marketing,Medium,34,Burnout,Oceania,Hybrid
27,Prefer not to say,Software Engineer,Medium,54,Depression,South America,Onsite
43,Prefer not to say,HR,Low,54,,Europe,Hybrid
40,Non-binary,Software Engineer,Low,42,Anxiety,Africa,Remote
36,Female,Marketing,Medium,54,Burnout,Asia,Remote
22,Female,Data Scientist,High,60,Burnout,South America,Hybrid
33,Male,Designer,Medium,44,Burnout,South America,Onsite
60,Prefer not to say,Project Manager,Low,31,Burnout,Oceania,Onsite
28,Male,Designer,Medium,27,Depression,Africa,Remote
33,Female,Sales,Medium,21,,Oceania,Onsite
53,Male,Data Scientist,Low,39,Anxiety,Oceania,Hybrid
56,Male,Project Manager,Medium,25,,Europe,Onsite
34,Prefer not to say,HR,Low,51,,Asia,Hybrid
37,Female,Designer,Low,48,Anxiety,Oceania,Remote
22,Prefer not to say,Sales,Low,26,Anxiety,North America,Hybrid
44,Non-binary,Data Scientist,Medium,49,Burnout,South America,Remote
27,Female,Sales,Medium,22,,Europe,Remote
49,Male,HR,High,36,Depression,Europe,Hybrid
55,Male,Software Engineer,Medium,42,Anxiety,Africa,Onsite
53,Non-binary,Designer,Low,38,Burnout,South America,Remote
38,Prefer not to say,Marketing,Medium,54,Depression,North America,Hybrid
39,Non-binary,Sales,Low,31,Depression,Asia,Remote
56,Non-binary,Marketing,High,44,,Europe,Hybrid
48,Non-binary,Marketing,Low,43,Depression,Africa,Hybrid
24,Prefer not to say,Designer,High,47,Depression,North America,Remote
28,Non-binary,Designer,High,28,,Oceania,Onsite
58,Prefer not to say,Software Engineer,Low,33,Burnout,Asia,Hybrid
35,Female,Software Engineer,Medium,58,Depression,Africa,Onsite
60,Female,Designer,Low,57,Anxiety,Asia,Hybrid
54,Prefer not to say,HR,Medium,45,Burnout,Europe,Remote
30,Female,Marketing,Medium,32,,Africa,Remote
46,Non-binary,Software Engineer,Medium,22,,Africa,Hybrid
49,Female,Designer,Low,50,Depression,Oceania,Remote
47,Female,HR,Medium,21,Burnout,Oceania,Remote
26,Prefer not to say,Sales,High,60,Anxiety,South America,Remote
47,Male,Data Scientist,High,34,Depression,South America,Hybrid
52,Non-binary,Marketing,Low,27,Anxiety,Asia,Hybrid
27,Prefer not to say,HR,High,25,Depression,South America,Onsite
59,Prefer not to say,Project Manager,High,22,Anxiety,Europe,Hybrid
45,Prefer not to say,Data Scientist,Medium,42,Burnout,Asia,Remote
29,Female,Data Scientist,Medium,24,Anxiety,Europe,Hybrid
60,Non-binary,Project Manager,Low,47,Burnout,South America,Onsite
57,Prefer not to say,Project Manager,Medium,20,,Oceania,Onsite
28,Male,Sales,High,52,Anxiety,South America,Hybrid
23,Non-binary,Sales,Medium,49,Burnout,Africa,Onsite
54,Non-binary,Sales,Low,56,Depression,South America,Hybrid
25,Non-binary,HR,Low,30,Depression,Europe,Hybrid
39,Prefer not to say,Designer,Medium,51,Depression,North America,Hybrid
55,Prefer not to say,Software Engineer,Low,59,Burnout,South America,Remote
26,Male,Project Manager,Medium,42,Depression,Asia,Remote
45,Non-binary,Marketing,High,24,Anxiety,Africa,Onsite
56,Male,Designer,Medium,52,Anxiety,Asia,Hybrid
52,Female,Data Scientist,High,27,,North America,Onsite
23,Non-binary,Sales,Medium,46,,Europe,Remote
43,Female,Marketing,High,25,Depression,North America,Hybrid
49,Male,Designer,Low,38,Depression,Africa,Remote
34,Non-binary,Designer,High,50,Burnout,Oceania,Hybrid
49,Male,Project Manager,Low,40,,South America,Onsite
51,Male,Software Engineer,Low,45,Depression,Asia,Remote
50,Male,Sales,Low,48,,Asia,Hybrid
54,Prefer not to say,HR,Low,43,Anxiety,South America,Hybrid
24,Male,Software Engineer,Low,57,,North America,Hybrid
38,Female,Software Engineer,Low,20,Depression,Asia,Onsite
41,Male,Marketing,Low,20,Anxiety,South America,Remote
34,Male,Marketing,High,40,Anxiety,South America,Hybrid
36,Female,Data Scientist,High,45,Depression,Africa,Remote
51,Non-binary,Software Engineer,Low,54,Burnout,North America,Onsite
35,Prefer not to say,HR,Low,39,Depression,Africa,Onsite
52,Female,Marketing,Medium,51,,Oceania,Onsite
56,Prefer not to say,Software Engineer,Medium,35,Anxiety,Asia,Hybrid
30,Non-binary,Data Scientist,Low,48,Burnout,Oceania,Onsite
59,Female,Project Manager,High,49,,Oceania,Remote
60,Prefer not to say,Designer,High,47,,Oceania,Onsite
45,Female,HR,Medium,36,Depression,Europe,Hybrid
37,Prefer not to say,Designer,Low,58,Anxiety,Oceania,Hybrid
40,Prefer not to say,Data Scientist,Medium,42,Burnout,Oceania,Onsite
30,Non-binary,Data Scientist,Medium,48,Burnout,Oceania,Onsite
57,Non-binary,Data Scientist,Low,56,Burnout,North America,Onsite
48,Prefer not to say,Data Scientist,Low,58,Anxiety,South America,Remote
51,Female,Marketing,Medium,49,Depression,South America,Onsite
46,Prefer not to say,Designer,Low,25,Anxiety,Europe,Hybrid
56,Male,Designer,High,48,,Europe,Remote
25,Male,Software Engineer,Medium,20,,Oceania,Hybrid
22,Non-binary,Project Manager,High,39,,Oceania,Onsite
42,Non-binary,Software Engineer,Low,43,Anxiety,North America,Hybrid
40,Prefer not to say,Data Scientist,High,60,Burnout,Asia,Hybrid
51,Non-binary,Software Engineer,High,43,,North America,Onsite
34,Female,Marketing,Medium,51,Depression,Europe,Remote
34,Prefer not to say,Software Engineer,Low,59,Depression,Africa,Hybrid
28,Non-binary,Data Scientist,High,56,Depression,Europe,Hybrid
46,Non-binary,HR,High,39,Anxiety,Africa,Remote
37,Prefer not to say,Marketing,Medium,23,,Europe,Remote
48,Non-binary,Designer,Low,50,Depression,Asia,Hybrid
32,Non-binary,Marketing,Medium,33,,Oceania,Remote
28,Prefer not to say,Marketing,Low,50,Burnout,Africa,Hybrid
41,Prefer not to say,Software Engineer,Low,33,Anxiety,Europe,Onsite
57,Prefer not to say,Sales,Medium,45,Anxiety,Africa,Hybrid
42,Female,Software Engineer,Low,53,Depression,Europe,Hybrid
56,Female,Project Manager,Low,51,Anxiety,Europe,Onsite
57,Prefer not to say,Data Scientist,Low,24,Burnout,Oceania,Onsite
32,Prefer not to say,Software Engineer,Medium,34,,South America,Onsite
57,Non-binary,Designer,High,25,Anxiety,Oceania,Onsite
25,Non-binary,HR,Low,45,Anxiety,North America,Remote
35,Female,Data Scientist,Low,48,Anxiety,South America,Remote
44,Female,Sales,Medium,49,Burnout,Europe,Hybrid
35,Non-binary,Data Scientist,Low,27,,Oceania,Remote
43,Prefer not to say,Software Engineer,Medium,58,Depression,North America,Onsite
58,Female,Project Manager,Medium,55,Depression,North America,Remote
29,Female,Designer,Medium,28,Anxiety,Asia,Onsite
36,Non-binary,Designer,High,51,,Africa,Remote
48,Prefer not to say,Sales,Low,41,Depression,South America,Onsite
48,Non-binary,Data Scientist,Low,20,Depression,Europe,Hybrid
29,Non-binary,Marketing,Medium,21,Anxiety,Oceania,Onsite
38,Prefer not to say,Data Scientist,Low,23,,South America,Hybrid
38,Non-binary,Software Engineer,Medium,24,Anxiety,Oceania,Remote
26,Prefer not to say,Sales,Low,36,Burnout,South America,Onsite
35,Prefer not to say,HR,High,35,Burnout,Oceania,Hybrid
53,Female,Sales,High,23,,Europe,Onsite
25,Non-binary,Data Scientist,Low,39,Anxiety,Asia,Onsite
22,Non-binary,Project Manager,Medium,42,,Asia,Hybrid
34,Male,Software Engineer,Medium,29,Burnout,Oceania,Onsite
31,Female,HR,High,20,Anxiety,South America,Remote
26,Non-binary,Designer,High,24,Burnout,North America,Onsite
54,Non-binary,Designer,Medium,27,Anxiety,Europe,Hybrid
34,Female,Sales,Low,55,Anxiety,Asia,Hybrid
47,Female,Data Scientist,Low,48,,South America,Onsite
39,Non-binary,Designer,High,20,Burnout,North America,Hybrid
26,Male,Project Manager,Low,41,Anxiety,North America,Hybrid
30,Male,Project Manager,High,41,Depression,Africa,Remote
49,Prefer not to say,Sales,High,36,Anxiety,South America,Remote
57,Non-binary,Data Scientist,Low,23,,North America,Hybrid
44,Female,Sales,Medium,23,Burnout,Oceania,Onsite
49,Non-binary,Software Engineer,High,23,Anxiety,Asia,Onsite
53,Prefer not to say,Sales,High,48,Anxiety,Asia,Remote
45,Male,Project Manager,High,36,Anxiety,Asia,Onsite
47,Non-binary,Project Manager,Medium,32,Burnout,North America,Hybrid
28,Male,Marketing,High,37,Burnout,North America,Remote
58,Non-binary,Software Engineer,Low,49,,South America,Remote
23,Female,Marketing,Medium,50,Anxiety,Asia,Remote
57,Non-binary,Marketing,Low,35,Anxiety,Europe,Onsite
27,Non-binary,Designer,Low,24,Depression,South America,Onsite
52,Female,Designer,Low,45,Anxiety,Oceania,Remote
48,Non-binary,Sales,High,55,,Africa,Hybrid
53,Non-binary,Designer,Medium,28,Burnout,Asia,Remote
56,Non-binary,Sales,Low,36,Burnout,Asia,Onsite
38,Non-binary,Marketing,Medium,20,,Asia,Hybrid
22,Female,Software Engineer,Medium,39,,Africa,Hybrid
29,Non-binary,Designer,Low,33,Anxiety,Africa,Onsite
40,Non-binary,HR,Low,21,,Asia,Onsite
55,Prefer not to say,Designer,Medium,22,Depression,South America,Hybrid
51,Prefer not to say,HR,High,44,Anxiety,North America,Remote
23,Female,HR,Low,39,Burnout,South America,Remote
60,Prefer not to say,Designer,High,36,Depression,Oceania,Onsite
38,Female,HR,High,33,,South America,Hybrid
36,Male,Project Manager,High,50,Burnout,North America,Remote
25,Male,Marketing,Low,29,Anxiety,Oceania,Onsite
47,Female,Designer,Low,20,Anxiety,Europe,Onsite
24,Male,Data Scientist,Low,31,Anxiety,South America,Hybrid
51,Female,Data Scientist,High,32,Burnout,South America,Hybrid
48,Prefer not to say,HR,High,43,,Oceania,Onsite
55,Non-binary,Sales,High,35,Depression,Asia,Remote
44,Prefer not to say,HR,Medium,44,Burnout,North America,Remote
48,Prefer not to say,Software Engineer,High,22,,Asia,Onsite
22,Non-binary,Software Engineer,Low,26,Depression,North America,Onsite
37,Prefer not to say,Data Scientist,Low,54,Anxiety,Oceania,Hybrid
53,Prefer not to say,Software Engineer,High,28,Burnout,Europe,Hybrid
45,Male,HR,High,55,Depression,South America,Hybrid
28,Prefer not to say,Sales,Low,20,,Europe,Onsite
25,Male,HR,Low,32,Depression,North America,Onsite
29,Non-binary,Software Engineer,Medium,43,Anxiety,Asia,Remote
56,Male,Data Scientist,Low,58,,North America,Onsite
54,Prefer not to say,Project Manager,High,40,Depression,North America,Onsite
38,Prefer not to say,Data Scientist,High,33,Anxiety,Africa,Remote
25,Female,HR,Low,57,Burnout,South America,Remote
41,Male,Data Scientist,Medium,39,Anxiety,Africa,Remote
27,Prefer not to say,Sales,Low,57,Burnout,South America,Onsite
23,Female,Designer,High,57,Burnout,Asia,Onsite
55,Male,Project Manager,High,34,Anxiety,Africa,Remote
43,Male,Marketing,Medium,40,Depression,Oceania,Onsite
23,Non-binary,Software Engineer,High,20,,Oceania,Hybrid
49,Female,HR,Medium,41,Depression,Europe,Hybrid
36,Non-binary,HR,Low,25,Depression,South America,Hybrid
57,Prefer not to say,Software Engineer,Medium,28,Anxiety,Asia,Hybrid
25,Female,Designer,Low,21,Depression,Africa,Hybrid
41,Female,Designer,Low,48,,Europe,Hybrid
32,Non-binary,HR,Low,33,Depression,North America,Hybrid
45,Female,Marketing,Low,33,Depression,Asia,Onsite
39,Non-binary,Designer,Medium,25,Anxiety,North America,Hybrid
33,Prefer not to say,Sales,Medium,53,Depression,Europe,Onsite
51,Female,HR,Medium,46,Depression,Europe,Hybrid
44,Non-binary,Marketing,Medium,26,,South America,Remote
43,Female,Sales,High,58,Anxiety,Africa,Remote
54,Non-binary,Sales,High,25,Depression,South America,Onsite
54,Non-binary,HR,Medium,20,Burnout,Asia,Onsite
28,Prefer not to say,Designer,High,35,Burnout,South America,Onsite
41,Non-binary,Sales,Low,30,Depression,South America,Remote
46,Male,Software Engineer,Low,33,Burnout,Africa,Onsite
53,Male,Designer,High,37,Anxiety,North America,Onsite
31,Prefer not to say,Sales,High,22,Anxiety,Europe,Onsite
43,Prefer not to say,Sales,High,50,,South America,Hybrid
22,Female,HR,Medium,58,Anxiety,Asia,Onsite
58,Prefer not to say,Designer,Low,55,,Africa,Hybrid
25,Non-binary,Project Manager,High,53,Burnout,Africa,Onsite
38,Female,Project Manager,High,20,,Asia,Onsite
56,Male,Data Scientist,Low,37,,Africa,Remote
49,Prefer not to say,Project Manager,Medium,60,Depression,Oceania,Remote
57,Female,Software Engineer,High,35,Anxiety,Europe,Remote
28,Non-binary,Designer,High,39,,Africa,Remote
34,Female,Data Scientist,Low,21,Anxiety,Europe,Hybrid
27,Female,Marketing,Low,41,Depression,Africa,Onsite
52,Prefer not to say,Designer,High,40,,South America,Onsite
58,Prefer not to say,Sales,Medium,45,,North America,Onsite
45,Male,Marketing,Low,34,Depression,Africa,Hybrid
29,Non-binary,Software Engineer,Medium,50,Burnout,Africa,Hybrid
30,Prefer not to say,Marketing,Medium,40,Depression,Oceania,Remote
45,Female,Project Manager,High,40,Anxiety,Africa,Hybrid
50,Prefer not to say,Data Scientist,Medium,38,Burnout,Oceania,Onsite
33,Prefer not to say,HR,Low,20,Burnout,South America,Hybrid
55,Prefer not to say,Data Scientist,High,35,Burnout,Africa,Remote
36,Non-binary,HR,High,43,Depression,North America,Hybrid
39,Female,Designer,Low,38,,Oceania,Remote
32,Prefer not to say,Designer,Low,41,Anxiety,Asia,Remote
39,Non-binary,Data Scientist,Medium,31,,Asia,Remote
47,Prefer not to say,Designer,High,27,Depression,Africa,Remote
57,Female,Data Scientist,High,52,Anxiety,Asia,Onsite
59,Female,HR,Medium,39,Depression,Europe,Hybrid
43,Non-binary,Project Manager,Medium,28,Depression,South America,Hybrid
28,Male,HR,Low,20,Anxiety,North America,Hybrid
50,Male,Data Scientist,Low,33,Depression,Asia,Remote
31,Female,Sales,Medium,25,Depression,Africa,Hybrid
50,Prefer not to say,Marketing,High,44,Depression,Africa,Remote
25,Prefer not to say,Project Manager,High,49,Anxiety,Europe,Hybrid
36,Male,HR,Low,22,Burnout,South America,Onsite
56,Female,Project Manager,Medium,33,Anxiety,Africa,Hybrid
30,Female,Sales,Medium,46,,Europe,Hybrid
55,Female,Marketing,Medium,34,,Africa,Onsite
43,Male,Sales,Low,35,,Europe,Onsite
53,Female,Marketing,Low,43,Anxiety,Asia,Remote
26,Prefer not to say,Data Scientist,High,56,Depression,South America,Remote
42,Female,HR,Low,36,Depression,Africa,Remote
24,Male,Software Engineer,High,52,Anxiety,Europe,Hybrid
58,Male,Marketing,High,31,,Oceania,Remote
53,Prefer not to say,Software Engineer,Medium,45,,Asia,Hybrid
30,Female,Data Scientist,Low,53,Burnout,Asia,Remote
46,Female,Sales,Low,49,Anxiety,Asia,Hybrid
29,Female,Project Manager,High,60,,Europe,Onsite
26,Prefer not to say,Software Engineer,Low,24,Anxiety,Africa,Remote
28,Prefer not to say,Project Manager,High,58,Burnout,North America,Onsite
54,Prefer not to say,Designer,Medium,30,Depression,Oceania,Onsite
60,Female,Sales,Medium,40,Burnout,Europe,Hybrid
60,Prefer not to say,Marketing,High,31,Burnout,South America,Hybrid
52,Female,Designer,High,28,,Oceania,Remote
33,Prefer not to say,Data Scientist,Low,21,Depression,Africa,Onsite
48,Non-binary,Software Engineer,High,20,Burnout,Asia,Remote
24,Female,Sales,Medium,34,,Europe,Hybrid
32,Non-binary,Software Engineer,Low,40,Anxiety,South America,Onsite
40,Non-binary,Data Scientist,Medium,24,Anxiety,Europe,Hybrid
32,Non-binary,Designer,Low,43,,South America,Onsite
59,Non-binary,Software Engineer,High,27,Depression,Oceania,Remote
33,Male,HR,High,31,Anxiety,South America,Onsite
25,Prefer not to say,Data Scientist,Medium,46,Burnout,Oceania,Onsite
41,Non-binary,Designer,Low,56,Burnout,South America,Hybrid
36,Female,HR,Low,20,Depression,Africa,Remote
39,Male,Designer,High,23,Anxiety,Asia,Remote
51,Male,Project Manager,High,54,Anxiety,Africa,Hybrid
30,Prefer not to say,Sales,Medium,54,,Oceania,Onsite
54,Non-binary,Software Engineer,Low,59,Depression,Oceania,Hybrid
48,Female,Project Manager,Medium,21,Burnout,Africa,Onsite
60,Prefer not to say,Project Manager,High,40,,Oceania,Hybrid
60,Prefer not to say,Project Manager,Medium,25,Anxiety,Asia,Onsite
44,Male,Sales,Medium,30,Anxiety,Oceania,Onsite
30,Male,Designer,Medium,58,,Europe,Onsite
51,Female,Project Manager,Medium,27,Burnout,Asia,Remote
55,Prefer not to say,Software Engineer,Low,20,Burnout,Asia,Hybrid
60,Prefer not to say,Marketing,High,47,Anxiety,Europe,Hybrid
27,Female,HR,High,24,Anxiety,North America,Onsite
39,Male,Marketing,High,37,Anxiety,North America,Onsite
41,Female,HR,Medium,52,Depression,North America,Onsite
38,Female,HR,Medium,53,Anxiety,South America,Remote
51,Female,HR,Medium,48,Depression,Europe,Remote
53,Prefer not to say,Marketing,Low,29,Anxiety,Oceania,Hybrid
25,Female,Project Manager,Low,26,Depression,Oceania,Remote
33,Prefer not to say,Marketing,Low,35,Burnout,North America,Onsite
26,Prefer not to say,Software Engineer,Medium,50,Burnout,Oceania,Remote
49,Female,Sales,Low,56,,South America,Onsite
27,Male,HR,High,58,Anxiety,North America,Onsite
52,Non-binary,Software Engineer,High,42,Anxiety,Europe,Onsite
56,Male,HR,Low,26,Anxiety,North America,Remote
58,Prefer not to say,HR,Low,43,Anxiety,Africa,Hybrid
41,Prefer not to say,Project Manager,Low,34,Depression,Oceania,Hybrid
25,Non-binary,Project Manager,Low,21,,Africa,Onsite
23,Female,Project Manager,Medium,44,,Asia,Hybrid
40,Female,Software Engineer,Medium,38,Anxiety,Oceania,Hybrid
